COBERTURA_NETA,Casos_Zika,DESERCIÓN,Lluvia-14d-prev,Lluvia-21d-prev,Lluvia-7d-prev,MORTALIDAD_INFANTIL_POR_MIL_NACIDOS,NAME,NBI,POBLACIÓN_5_16,SEDES_CONECTADAS_A_INTERNET,TASA_MATRICULACIÓN_5_16
90.66,4,1.06,157,32,191,37.06,Colombia-Magdalena-Sabanas_de_San_Angel,71.05,4958,43.24,90.66
125.06,0,3.85,52,19,20,10.87,Colombia-Antioquia-Sabaneta,6.84,7599,100.0,125.21
90.12,0,2.01,35,53,130,17.39,Colombia-Boyaca-Saboya,49.19,2886,10.42,90.12
54.6,0,2.63,27,165,167,35.48,Colombia-Casanare-Sacama,37.7,511,50.0,54.6
82.86,0,1.11,35,53,130,19.58,Colombia-Boyaca-Sachica,46.08,986,16.67,82.96
103.44,2,1.48,79,7,107,20.71,Colombia-Cordoba-Sahagun,53.8,20092,52.29,103.46
86.87,0,4.3,29,90,281,25.69,Colombia-Huila-Saladoblanco,49.44,3108,12.5,86.87
114.84,3,1.46,157,32,191,19.95,Colombia-Magdalena-Salamina,53.51,1584,10.0,114.84
70.1,0,3.21,69,0,20,13.1,Colombia-Caldas-Salamina,53.51,3826,19.57,70.1
89.93,0,1.0,119,41,123,12.2,Colombia-Norte_Santander-Salazar,43.59,2144,14.29,89.93
87.8,3,1.98,60,8,31,15.88,Colombia-Tolima-Saldaña,31.65,3155,38.89,87.92
132.04,0,3.89,75,20,33,14.02,Colombia-Quindio-Salento,20.86,1470,0.0,134.63
76.99,0,6.02,69,0,20,14.57,Colombia-Antioquia-Salgar,38.58,4194,78.38,76.99
81.39,0,2.32,35,53,130,16.28,Colombia-Boyaca-Samaca,30.86,5184,54.17,81.54
68.3,1,4.96,108,19,155,14.71,Colombia-Caldas-Samana,32.93,5704,20.65,68.3
44.07,0,0.77,5,12,1,14.79,Colombia-Nariño-Samaniego,58.03,11044,20.48,44.07
105.68,2,3.0,85,30,204,19.53,Colombia-Sucre-Sampues,70.75,9299,31.58,105.81
86.79,1,3.89,29,90,281,23.71,Colombia-Huila-San_Agustin,42.49,7515,20.22,86.79
85.68,1,6.38,119,41,123,19.89,Colombia-Cesar-San_Alberto,34.26,5768,25.0,85.73
109.6,0,2.27,52,19,20,17.31,Colombia-Antioquia-San_Andres_de_Cuerquia,42.45,1417,44.44,109.6
108.62,1,2.44,52,66,327,16.07,Colombia-Santander-San_Andres,42.45,1555,13.33,108.62
65.78,59,0.66,59,0,11,15.18,Colombia-Archipielago_de_San_Andres_Providencia_y_Santa_Catalina-San_Andres,42.45,14282,89.47,65.81
84.21,2,1.38,13,0,5,35.61,Colombia-Nariño-San_Andres_de_Tumaco,48.7,54876,26.96,84.21
87.57,0,3.04,85,30,204,38.86,Colombia-Cordoba-San_Andres_de_Sotavento,87.17,11331,25.58,87.57
92.29,0,3.1,85,30,204,20.65,Colombia-Cordoba-San_Antero,65.64,7293,72.73,92.29
92.79,1,5.38,60,8,31,23.51,Colombia-Tolima-San_Antonio,51.33,3566,50.0,92.79
77.37,0,1.13,132,18,33,17.88,Colombia-Cundinamarca-San_Antonio_del_Tequendama,27.61,2589,76.19,77.48
51.18,0,0.44,35,53,130,21.35,Colombia-Santander-San_Benito,35.3,844,13.33,51.18
92.6,0,2.94,79,7,107,39.7,Colombia-Sucre-San_Benito_abad,67.06,6620,26.67,92.6
32.43,0,0.23,5,12,1,18.85,Colombia-Nariño-San_Bernardo,57.35,3700,60.0,32.43
84.7,0,1.71,132,18,33,12.14,Colombia-Cundinamarca-San_Bernardo,57.35,2248,23.08,84.7
85.94,0,1.19,85,30,204,21.7,Colombia-Cordoba-San_Bernardo_del_Viento,70.71,8238,39.47,85.94
53.96,0,0.36,119,41,123,29.28,Colombia-Norte_Santander-San_Calixto,73.89,3864,11.76,53.96
84.08,0,0.91,79,7,107,23.18,Colombia-Cordoba-San_Carlos,66.22,6539,37.5,84.14
94.74,1,5.4,121,21,141,17.41,Colombia-Antioquia-San_Carlos,66.22,3425,22.41,94.74
113.49,0,8.05,16,28,50,26.32,Colombia-Meta-San_Carlos_de_Guaroa,39.03,2431,100.0,113.49
92.57,4,2.99,119,41,123,11.88,Colombia-Norte_Santander-San_Cayetano,38.28,1305,11.11,92.57
78.56,0,4.97,108,19,155,20.18,Colombia-Cundinamarca-San_Cayetano,38.28,1166,11.11,78.56
103.98,0,5.09,176,3,289,24.01,Colombia-Bolivar-San_Cristobal,45.96,1431,100.0,103.98
105.16,0,1.74,126,76,422,24.21,Colombia-Cesar-San_Diego,40.29,3505,55.0,105.16
63.15,0,3.18,35,53,130,14.26,Colombia-Boyaca-San_Eduardo,30.72,464,12.5,63.15
83.69,1,2.26,176,3,289,26.03,Colombia-Bolivar-San_Estanislao,57.08,4072,62.5,83.69
54.84,0,0.0,189,368,276,31.34,Colombia-Guainia-San_Felipe,100.0,558,20.0,54.84
66.92,0,2.42,146,20,219,33.29,Colombia-Bolivar-San_Fernando,69.8,3476,47.62,66.92
76.74,1,4.19,132,18,33,19.3,Colombia-Cundinamarca-San_Francisco,24.82,2175,6.67,76.74
108.57,0,3.13,69,0,20,24.19,Colombia-Antioquia-San_Francisco,24.82,1144,34.78,108.57
58.29,0,4.92,29,90,281,14.9,Colombia-Putumayo-San_Francisco,24.82,1664,58.33,58.29
128.33,0,3.38,91,101,180,11.19,Colombia-Santander-San_Gil,11.14,8079,14.63,128.44
106.92,3,2.85,85,30,204,27.01,Colombia-Bolivar-San_Jacinto,94.38,4737,58.62,106.92
63.84,0,0.46,124,23,137,45.37,Colombia-Bolivar-San_Jacinto_del_Cauca,90.43,3556,26.92,63.84
92.43,0,3.54,52,19,20,17.38,Colombia-Antioquia-San_Jeronimo,34.4,2789,88.89,92.43
96.0,0,3.39,91,101,180,18.26,Colombia-Santander-San_Joaquin,41.48,475,0.0,96.0
53.63,0,4.23,69,0,20,19.72,Colombia-Caldas-San_Jose,25.23,1626,20.0,53.63
76.49,0,2.27,4,10,68,16.49,Colombia-Antioquia-San_Jose_la_Montaña,21.52,906,66.67,76.49
70.73,0,3.35,27,165,167,19.52,Colombia-Santander-San_Jose_de_Miranda,56.8,919,36.84,70.73
68.67,0,2.83,91,101,180,20.97,Colombia-Boyaca-San_Jose_de_Pare,44.83,1130,36.36,68.67
83.85,0,1.14,64,16,45,25.11,Colombia-Cordoba-San_Jose_de_Ure,0.0,2978,25.0,83.85
79.69,2,4.63,27,25,42,24.46,Colombia-Caqueta-San_Jose_del_Fragua,49.72,4038,14.08,79.69
64.14,2,4.97,39,38,96,35.18,Colombia-Guaviare-San_Jose_del_Guaviare,42.4,18819,27.07,64.16
77.58,0,9.49,12,48,68,25.97,Colombia-Choco-San_Jose_del_Palmar,42.02,1432,22.22,77.58
77.95,0,4.56,16,28,50,28.72,Colombia-Meta-San_Juan_de_Arama,39.38,2372,59.09,77.95
97.8,2,2.54,85,30,204,19.39,Colombia-Sucre-San_Juan_de_Betulia,55.51,2639,47.06,97.8
82.16,1,3.18,132,18,33,13.44,Colombia-Cundinamarca-San_Juan_de_Rioseco,34.15,2052,11.76,82.16
89.62,1,3.07,4,0,41,32.23,Colombia-Antioquia-San_Juan_de_Uraba,75.86,7050,88.89,89.62
110.32,7,3.21,126,76,422,18.61,Colombia-La_Guajira-San_Juan_del_Cesar,44.79,8569,50.0,110.4
95.36,2,1.8,85,30,204,24.22,Colombia-Bolivar-San_Juan_Nepomuceno,67.87,7471,46.15,95.37
64.66,0,0.28,32,56,236,24.02,Colombia-Meta-San_Juanito,29.75,532,88.89,64.66
78.56,0,1.16,5,12,1,20.67,Colombia-Nariño-San_Lorenzo,57.31,4211,29.63,78.56
64.99,1,2.7,75,20,33,28.15,Colombia-Tolima-San_Luis,47.95,4033,41.94,64.99
118.64,3,7.4,121,21,141,17.48,Colombia-Antioquia-San_Luis,47.95,2447,51.72,118.64
91.85,1,3.43,32,56,236,16.77,Colombia-Boyaca-San_Luis_de_Gaceno,33.53,1141,20.59,91.85
81.17,1,4.11,49,141,161,35.79,Colombia-Casanare-San_Luis_de_Palenque,53.45,1875,25.81,81.17
92.74,5,4.74,79,7,107,30.44,Colombia-Sucre-San_Marcos,58.12,14076,36.0,92.75
104.13,1,5.73,61,81,276,24.03,Colombia-Cesar-San_Martin,26.99,4595,41.38,104.16
94.53,1,6.08,16,28,50,30.01,Colombia-Meta-San_Martin,26.99,5560,61.11,94.6
82.84,0,2.77,124,23,137,35.21,Colombia-Bolivar-San_Martin_de_Loba,68.93,4621,35.9,82.84
76.89,0,1.9,27,165,167,18.67,Colombia-Boyaca-San_Mateo,52.08,822,16.0,76.89
48.52,3,4.71,5,186,178,18.24,Colombia-Putumayo-San_Miguel,40.62,7847,30.16,48.52
105.18,0,2.99,35,53,130,30.25,Colombia-Santander-San_Miguel,40.62,463,23.08,105.18
67.75,0,2.65,35,53,130,16.83,Colombia-Boyaca-San_Miguel_de_Sema,31.44,1045,18.18,67.75
88.71,0,2.78,85,30,204,28.58,Colombia-Sucre-San_Onofre,65.1,13557,38.46,88.71
69.46,0,1.47,5,12,1,16.22,Colombia-Nariño-San_Pablo,33.34,3454,24.32,69.46
75.71,0,3.15,119,41,123,15.93,Colombia-Bolivar-San_Pablo,33.34,8303,13.73,75.71
60.73,2,3.73,108,19,155,22.72,Colombia-Boyaca-San_Pablo_de_Borbur,46.72,2424,19.44,60.73
83.15,0,2.62,2,97,83,14.41,Colombia-Valle_Del_Cauca-San_Pedro,57.27,3305,19.23,83.3
109.83,0,2.16,124,23,137,23.69,Colombia-Sucre-San_Pedro,57.27,3468,20.0,109.83
84.43,0,2.67,52,19,20,15.85,Colombia-Antioquia-San_Pedro_los_Milagros,57.27,6173,85.19,84.43
66.84,0,3.49,5,12,1,22.14,Colombia-Nariño-San_Pedro_de_Cartago,57.0,1749,10.53,66.84
110.07,0,4.19,4,0,41,32.21,Colombia-Antioquia-San_Pedro_de_Uraba,82.5,8241,25.37,110.07
85.61,6,1.57,79,7,107,27.32,Colombia-Cordoba-San_Pelayo,63.4,9459,46.27,85.63
104.44,0,3.35,52,19,20,17.42,Colombia-Antioquia-San_Rafael,35.1,2478,72.55,104.44
100.13,0,5.83,52,19,20,13.68,Colombia-Antioquia-San_Roque,38.12,3870,81.13,100.13
56.21,0,2.63,29,90,281,27.81,Colombia-Cauca-San_Sebastian,74.96,2656,47.22,56.21
104.59,0,2.01,146,20,219,14.84,Colombia-Magdalena-San_Sebastian_de_Buenavista,66.35,4511,48.78,104.59
98.08,0,2.45,52,19,20,15.67,Colombia-Antioquia-San_Vicente_Ferrer,29.92,3442,71.79,98.08
81.78,5,4.94,91,101,180,18.46,Colombia-Santander-San_Vicente_de_Chucuri,29.15,7729,22.45,81.8
65.28,2,4.77,45,25,60,22.98,Colombia-Caqueta-San_Vicente_del_Caguan,53.98,18368,10.08,65.31
119.62,0,3.08,146,20,219,19.06,Colombia-Magdalena-San_Zenon,73.73,2339,33.33,119.62
68.61,0,1.81,5,12,1,16.7,Colombia-Nariño-Sandona,42.32,5059,64.29,68.61
84.49,0,3.38,146,20,219,19.36,Colombia-Magdalena-Santa_Ana,66.49,7503,36.84,84.49
90.08,0,2.42,69,0,20,15.13,Colombia-Antioquia-Santa_Barbara,39.05,4776,90.91,90.08
74.32,1,0.66,2,94,29,44.97,Colombia-Nariño-Santa_Barbara,39.05,4475,2.78,74.32
99.56,0,2.97,27,165,167,19.63,Colombia-Santander-Santa_Barbara,39.05,450,8.33,99.56
66.09,0,5.77,146,20,219,18.26,Colombia-Magdalena-Santa_Barbara_de_Pinto,80.25,4096,6.25,66.09
94.51,0,2.56,176,3,289,22.02,Colombia-Bolivar-Santa_Catalina,48.34,3332,66.67,94.57
70.57,0,2.95,91,101,180,23.94,Colombia-Santander-Santa_Helena_del_Opon,56.91,1067,10.71,70.57
88.28,0,2.82,75,20,33,13.8,Colombia-Tolima-Santa_Isabel,29.09,1579,29.63,88.28
74.89,0,0.3,157,32,191,29.86,Colombia-Atlantico-Santa_Lucia,60.0,2923,75.0,74.89
80.48,1,4.52,97,24,6,20.38,Colombia-Huila-Santa_Maria,32.73,2812,25.64,80.48
70.21,0,1.5,60,8,31,17.31,Colombia-Boyaca-Santa_Maria,32.73,913,0.0,70.21
87.53,133,3.99,205,13,772,14.29,Colombia-Magdalena-Santa_Marta,29.03,119550,56.98,87.85
43.57,0,1.71,29,90,281,35.3,Colombia-Cauca-Santa_Rosa,91.9,2676,55.88,43.57
64.81,3,1.45,176,3,289,27.92,Colombia-Bolivar-Santa_Rosa,91.9,5848,57.14,64.81
84.38,1,5.31,75,20,33,14.37,Colombia-Risaralda-Santa_Rosa_de_Cabal,19.25,14562,45.83,84.39
97.74,0,3.38,52,19,20,15.13,Colombia-Antioquia-Santa_Rosa_de_Osos,23.52,7936,87.3,97.78
81.34,0,2.39,22,147,140,12.75,Colombia-Boyaca-Santa_Rosa_de_Viterbo,17.14,2369,6.25,81.38
65.2,13,5.73,104,32,324,20.31,Colombia-Bolivar-Santa_Rosa_del_Sur,55.43,12116,11.96,65.23
77.85,0,9.16,103,200,496,32.47,Colombia-Vichada-Santa_Rosalia,58.44,1237,36.36,77.85
92.91,0,4.58,35,53,130,17.97,Colombia-Boyaca-Santa_Sofia,35.81,592,0.0,92.91
0.0,0,0.85,5,12,1,22.66,Colombia-Nariño-Santacruz,67.98,6986,9.76,0.0
93.63,0,5.88,52,19,20,19.77,Colombia-Antioquia-Santa_Fe_de_Antioquia,44.1,5667,74.42,93.63
88.61,2,0.31,91,101,180,14.14,Colombia-Boyaca-Santana,42.46,1818,40.0,88.61
93.38,2,1.53,2,97,83,17.55,Colombia-Cauca-Santander_de_Quilichao,33.6,20176,57.39,93.42
47.91,0,3.82,5,12,1,20.0,Colombia-Putumayo-Santiago,39.98,2538,58.33,47.91
92.87,2,1.25,132,18,33,12.31,Colombia-Norte_Santander-Santiago,39.98,659,14.29,92.87
87.16,0,0.69,85,30,204,17.66,Colombia-Sucre-Santiago_de_Tolu,47.46,8237,39.13,87.22
104.8,0,2.89,52,19,20,18.99,Colombia-Antioquia-Santo_Domingo,29.07,2373,93.33,104.8
79.57,1,0.68,157,32,191,19.9,Colombia-Atlantico-Santo_Tomas,33.84,5067,80.0,79.73
71.66,1,6.5,69,0,20,16.27,Colombia-Risaralda-Santuario,23.59,3335,32.43,71.69
77.18,0,2.43,5,12,1,16.99,Colombia-Nariño-Sapuyes,36.22,1385,41.67,77.18
83.98,11,3.94,88,712,365,15.85,Colombia-Arauca-Saravena,34.15,13413,40.74,83.98
74.15,5,0.54,119,41,123,16.85,Colombia-Norte_Santander-Sardinata,53.3,6061,8.0,74.15
104.09,2,3.52,132,18,33,16.33,Colombia-Cundinamarca-Sasaima,24.77,2076,20.83,104.09
67.96,0,1.1,27,165,167,20.32,Colombia-Boyaca-Sativanorte,60.4,490,20.0,67.96
98.67,0,0.83,27,165,167,20.05,Colombia-Boyaca-Sativasur,46.14,226,20.0,98.67
79.25,0,4.09,104,32,324,19.49,Colombia-Antioquia-Segovia,41.37,9726,57.89,79.41
72.21,0,1.4,35,53,130,19.22,Colombia-Cundinamarca-Sesquile,16.56,3213,42.86,72.27
71.01,0,1.23,75,20,33,13.34,Colombia-Valle_Del_Cauca-Sevilla,18.23,8694,6.76,71.01
81.51,0,3.82,35,53,130,30.4,Colombia-Boyaca-Siachoque,50.8,2196,53.33,81.51
78.43,0,4.06,132,18,33,19.85,Colombia-Cundinamarca-Sibate,16.65,8293,34.78,78.68
104.26,0,2.6,29,90,281,14.93,Colombia-Putumayo-Sibundoy,20.66,3168,83.33,104.29
89.73,0,0.8,119,41,123,18.39,Colombia-Norte_Santander-Silos,41.33,1081,18.18,89.73
81.37,2,4.73,132,18,33,13.92,Colombia-Cundinamarca-Silvania,24.62,4551,34.09,81.37
79.82,0,1.35,22,49,87,25.8,Colombia-Cauca-Silvia,50.29,7878,44.0,79.82
100.0,0,4.21,91,101,180,18.79,Colombia-Santander-Simacota,48.18,1739,4.35,100.0
83.32,0,2.86,35,53,130,20.28,Colombia-Cundinamarca-Simijaca,22.05,3094,23.53,83.32
67.84,0,3.6,119,41,123,20.15,Colombia-Bolivar-Simiti,62.0,5734,17.54,67.89
76.93,0,3.64,85,30,204,18.53,Colombia-Sucre-San_Luis_de_Since,0.0,7805,32.14,76.96
97.32,51,3.06,85,30,204,18.59,Colombia-Sucre-Sincelejo,42.02,60580,94.79,97.43
65.41,0,7.68,12,48,68,29.44,Colombia-Choco-Sipi,47.47,1191,43.75,65.41
71.59,1,2.08,157,32,191,32.88,Colombia-Magdalena-Sitionuevo,66.89,8391,47.37,71.62
88.85,1,3.1,132,18,33,12.92,Colombia-Cundinamarca-Soacha,16.16,113269,95.08,88.97
112.79,0,0.7,35,53,130,14.92,Colombia-Boyaca-Soata,40.11,1431,16.67,112.79
99.88,0,1.68,22,147,140,18.77,Colombia-Boyaca-Socha,29.14,1616,19.05,99.88
95.55,1,3.81,91,101,180,9.77,Colombia-Santander-Socorro,15.07,5975,3.03,95.67
88.92,0,1.58,27,165,167,28.09,Colombia-Boyaca-Socota,72.35,1643,21.62,88.92
109.2,0,1.98,22,147,140,12.65,Colombia-Boyaca-Sogamoso,11.6,23501,84.48,109.37
34.17,0,2.48,35,43,53,38.13,Colombia-Caqueta-Solano,100.0,6401,7.23,34.17
67.43,16,1.2,157,32,191,15.98,Colombia-Atlantico-Soledad,24.07,137147,95.45,67.67
68.72,0,1.98,35,43,53,25.18,Colombia-Caqueta-Solita,52.87,2468,18.42,68.72
74.32,0,1.32,32,56,236,15.48,Colombia-Boyaca-Somondoco,36.9,666,9.09,74.32
88.49,0,4.27,69,0,20,18.57,Colombia-Antioquia-Sonson,33.75,7662,50.53,88.49
85.77,0,5.09,52,19,20,17.39,Colombia-Antioquia-Sopetran,33.55,3170,81.25,85.77
92.54,0,2.22,176,3,289,24.25,Colombia-Bolivar-Soplaviento,53.23,1822,33.33,92.54
88.62,0,1.41,32,56,236,12.0,Colombia-Cundinamarca-Sopo,8.94,5809,50.0,89.95
83.62,0,0.91,35,53,130,19.46,Colombia-Boyaca-Sora,46.3,757,22.22,83.62
113.36,0,2.41,35,53,130,18.47,Colombia-Boyaca-Soraca,46.26,1287,18.18,113.36
72.54,0,3.66,35,53,130,15.61,Colombia-Boyaca-Sotaquira,37.48,2036,15.0,72.54
45.8,0,1.77,22,49,87,19.06,Colombia-Cauca-Sotara,57.27,3533,14.29,45.8
94.67,1,1.26,91,101,180,19.41,Colombia-Santander-Suaita,35.09,2008,16.67,94.67
103.29,0,0.81,157,32,191,19.89,Colombia-Atlantico-Suan,55.4,1853,100.0,103.29
85.23,0,1.53,22,49,87,28.51,Colombia-Cauca-Suarez,59.51,4799,33.33,85.23
65.8,4,4.55,132,18,33,21.14,Colombia-Tolima-Suarez,59.51,959,40.0,65.8
93.1,6,4.15,27,25,42,21.79,Colombia-Huila-Suaza,45.69,4842,23.64,93.25
125.0,0,2.78,132,18,33,11.56,Colombia-Cundinamarca-Subachoque,14.02,3236,66.67,125.43
78.12,0,3.34,35,53,130,27.1,Colombia-Santander-Sucre,80.28,1883,12.96,78.12
63.0,0,1.93,22,49,87,30.61,Colombia-Cauca-Sucre,80.28,1857,44.83,63.0
100.45,1,0.94,124,23,137,30.99,Colombia-Sucre-Sucre,80.28,4943,68.57,100.45
66.98,0,0.97,35,53,130,14.71,Colombia-Cundinamarca-Suesca,23.62,4670,42.86,67.0
76.36,0,2.08,108,19,155,17.05,Colombia-Cundinamarca-Supata,32.95,1337,42.11,76.36
85.14,0,2.51,69,0,20,20.01,Colombia-Caldas-Supia,24.3,5659,23.91,85.14
97.02,0,0.76,52,66,327,23.06,Colombia-Santander-Surata,44.08,638,10.34,97.02
36.38,0,1.84,35,53,130,17.66,Colombia-Cundinamarca-Susa,30.71,3076,11.76,36.38
57.45,0,1.18,27,165,167,21.45,Colombia-Boyaca-Susacon,55.95,705,28.57,57.45
76.53,0,0.78,35,53,130,34.5,Colombia-Boyaca-Sutamarchan,35.38,1291,6.67,76.53
90.56,0,2.15,35,53,130,15.52,Colombia-Cundinamarca-Sutatausa,30.0,1176,50.0,90.56
73.5,0,1.05,35,53,130,27.53,Colombia-Boyaca-Sutatenza,57.7,751,8.33,73.5
66.01,1,3.5,132,18,33,13.76,Colombia-Cundinamarca-Tabio,12.4,5831,83.33,66.13
93.59,1,4.84,27,51,62,40.03,Colombia-Choco-Tado,86.86,5613,28.57,93.59
98.46,0,1.32,146,20,219,22.6,Colombia-Bolivar-Talaigua_Nuevo,63.48,3047,83.33,98.46
102.97,0,1.94,61,81,276,31.53,Colombia-Cesar-Tamalameque,61.29,3635,58.62,102.97
84.08,0,3.82,22,147,140,42.14,Colombia-Casanare-Tamara,72.42,1885,20.83,84.08
83.9,5,3.12,88,712,365,36.72,Colombia-Arauca-Tame,100.0,14561,35.54,83.92
99.55,0,3.43,69,0,20,16.36,Colombia-Antioquia-Tamesis,28.25,2865,78.57,99.55
81.43,6,2.92,5,12,1,20.67,Colombia-Nariño-Taminango,55.11,3909,36.36,81.43
82.34,0,0.45,5,12,1,24.92,Colombia-Nariño-Tangua,54.38,1976,21.62,82.34
116.0,0,0.0,95,81,514,50.63,Colombia-Vaupes-Taraira,82.07,325,12.5,116.0
62.29,0,0.32,184,73,77,41.53,Colombia-Amazonas-Tarapaca,57.91,1339,8.33,62.29
73.47,1,7.26,64,16,45,24.78,Colombia-Antioquia-Taraza,62.55,12075,70.97,73.47
88.69,2,2.7,97,24,6,23.38,Colombia-Huila-Tarqui,40.85,4668,35.29,88.69
62.63,0,1.23,69,0,20,22.63,Colombia-Antioquia-Tarso,38.94,1798,100.0,62.63
79.95,0,1.46,22,147,140,16.99,Colombia-Boyaca-Tasco,39.49,1476,26.32,79.95
107.69,4,3.67,22,147,140,31.04,Colombia-Casanare-Tauramena,33.73,5165,16.0,107.69
84.39,0,1.5,35,53,130,14.16,Colombia-Cundinamarca-Tausa,25.5,2043,29.41,84.39
64.2,1,2.08,60,8,31,25.59,Colombia-Huila-Tello,53.45,3771,21.28,64.2
66.68,1,1.64,132,18,33,15.24,Colombia-Cundinamarca-Tena,24.17,2383,76.92,66.68
106.14,5,3.72,146,20,219,39.04,Colombia-Magdalena-Tenerife,68.16,3292,30.43,106.14
0.0,0,4.3,132,18,33,14.55,Colombia-Cundinamarca-Tenjo,16.17,4462,47.06,0.0
82.48,0,2.06,35,53,130,12.93,Colombia-Boyaca-Tenza,28.23,765,0.0,82.48
45.94,0,1.62,119,41,123,18.8,Colombia-Norte_Santander-Teorama,56.53,6251,28.92,45.94
78.45,2,8.09,97,24,6,19.53,Colombia-Huila-Teruel,34.45,2093,17.39,78.45
99.17,2,3.49,97,24,6,15.35,Colombia-Huila-Tesalia,29.53,2168,45.0,99.17
74.29,1,3.35,132,18,33,22.13,Colombia-Cundinamarca-Tibacuy,37.47,1155,33.33,74.29
80.51,1,0.6,35,53,130,18.1,Colombia-Boyaca-Tibana,45.9,1955,12.5,80.51
61.7,0,2.77,22,147,140,13.67,Colombia-Boyaca-Tibasosa,16.18,3217,21.43,61.73
64.29,0,3.67,35,53,130,17.59,Colombia-Cundinamarca-Tibirita,34.05,700,33.33,64.29
102.31,10,0.41,119,41,123,22.73,Colombia-Norte_Santander-Tibu,56.76,10252,11.49,102.32
89.36,7,2.64,4,0,41,29.06,Colombia-Cordoba-Tierralta,73.29,27287,30.67,89.37
88.48,3,4.94,27,25,42,18.32,Colombia-Huila-Timana,31.45,5028,51.35,88.48
84.67,0,3.11,22,49,87,15.58,Colombia-Cauca-Timbio,36.04,6610,72.34,84.67
101.93,0,1.66,2,94,29,31.88,Colombia-Cauca-Timbiqui,73.19,6468,12.9,101.93
69.28,0,2.79,35,53,130,17.18,Colombia-Boyaca-Tinjaca,48.03,677,0.0,69.28
92.46,1,0.62,27,165,167,21.33,Colombia-Boyaca-Tipacoque,63.14,650,33.33,92.46
74.93,0,0.88,124,23,137,42.67,Colombia-Bolivar-Tiquisio,86.48,6393,14.81,74.93
59.34,0,6.01,52,19,20,14.95,Colombia-Antioquia-Titiribi,27.78,2730,75.0,59.34
79.45,0,2.12,35,53,130,18.17,Colombia-Boyaca-Toca,44.45,2448,0.0,79.45
67.77,10,8.08,132,18,33,13.69,Colombia-Cundinamarca-Tocaima,33.77,3584,35.48,67.8
99.84,0,2.1,32,56,236,12.95,Colombia-Cundinamarca-Tocancipa,20.01,7988,27.27,99.94
75.1,0,4.75,35,53,130,26.19,Colombia-Boyaca-Togüi,0.0,1197,7.14,75.1
81.24,0,1.47,64,16,45,18.79,Colombia-Antioquia-Toledo,41.68,1551,63.16,81.24
84.17,0,1.77,119,41,123,18.68,Colombia-Norte_Santander-Toledo,41.68,3986,6.59,84.17
103.25,0,3.58,85,30,204,18.9,Colombia-Sucre-Tolu_Viejo,0.0,4457,72.0,103.32
80.29,0,1.47,52,66,327,13.86,Colombia-Santander-Tona,24.1,1497,15.38,80.29
86.11,0,0.67,35,53,130,15.5,Colombia-Boyaca-Topaga,29.4,835,33.33,86.11
72.94,2,0.74,108,19,155,26.03,Colombia-Cundinamarca-Topaipi,63.58,1005,16.67,72.94
83.21,0,0.39,22,49,87,25.64,Colombia-Cauca-Toribio,61.81,7796,38.18,83.21
76.05,2,6.27,12,48,68,14.32,Colombia-Valle_Del_Cauca-Toro,29.9,3453,21.43,76.05
95.2,0,2.54,22,147,140,25.54,Colombia-Boyaca-Tota,60.64,1124,68.75,95.2
70.98,0,0.8,22,49,87,28.84,Colombia-Cauca-Totoro,60.97,5389,40.91,71.0
81.08,2,2.54,49,141,161,38.71,Colombia-Casanare-Trinidad,54.92,3916,22.58,81.13
78.36,0,3.8,12,48,68,16.27,Colombia-Valle_Del_Cauca-Trujillo,22.79,3734,14.29,78.36
84.01,5,0.65,157,32,191,15.32,Colombia-Atlantico-Tubara,35.9,2257,90.91,84.05
79.97,2,3.43,85,30,204,35.23,Colombia-Cordoba-Tuchin,0.0,11623,38.89,79.97
93.08,19,5.04,12,48,68,13.28,Colombia-Valle_Del_Cauca-Tulua,15.75,38792,61.95,93.17
84.8,0,1.21,35,53,130,13.04,Colombia-Boyaca-Tunja,12.01,40479,53.33,84.92
74.58,0,1.23,35,53,130,19.43,Colombia-Boyaca-Tunungua,22.67,413,12.5,74.58
88.78,0,0.53,5,12,1,17.78,Colombia-Nariño-Tuquerres,41.32,8437,37.14,88.78
102.77,59,3.95,176,3,289,28.44,Colombia-Bolivar-Turbaco,49.62,15590,69.57,103.09
77.23,0,0.98,176,3,289,16.84,Colombia-Bolivar-Turbana,62.02,4000,88.89,77.23
88.76,4,3.78,4,0,41,22.99,Colombia-Antioquia-Turbo,67.38,43055,2.17,88.76
110.55,0,1.22,35,53,130,15.88,Colombia-Boyaca-Turmeque,32.11,1384,22.22,110.55
90.72,0,1.79,35,53,130,16.5,Colombia-Boyaca-Tuta,32.46,2188,11.11,90.72
125.71,0,1.63,27,165,167,21.1,Colombia-Boyaca-Tutaza,46.68,319,30.0,125.71
73.81,0,2.4,32,56,236,20.25,Colombia-Cundinamarca-Ubala,49.47,2509,39.62,73.81
97.32,0,2.34,32,56,236,14.25,Colombia-Cundinamarca-Ubaque,32.15,1194,45.45,97.32
74.41,0,2.14,75,20,33,15.43,Colombia-Valle_Del_Cauca-Ulloa,23.4,1051,21.43,74.41
51.49,0,1.64,35,53,130,17.87,Colombia-Boyaca-Umbita,47.36,2756,66.67,51.49
69.25,0,1.49,132,18,33,15.49,Colombia-Cundinamarca-Une,28.17,1909,76.92,69.25
76.7,1,10.84,4,0,126,27.6,Colombia-Choco-Unguia,60.63,4163,22.86,76.7
