COBERTURA_NETA,Casos_Zika,DESERCIÓN,Lluvia-14d-prev,Lluvia-21d-prev,Lluvia-7d-prev,MORTALIDAD_INFANTIL_POR_MIL_NACIDOS,NAME,NBI,POBLACIÓN_5_16,SEDES_CONECTADAS_A_INTERNET,TASA_MATRICULACIÓN_5_16
89.05,0,6.2,2,0,12,17.47,Colombia-Tolima-Roncesvalles,35.51,1434,21.43,89.05
76.81,0,3.4,222,0,24,15.92,Colombia-Boyaca-Rondon,41.71,608,20.0,76.81
65.54,0,1.93,0,0,44,22.32,Colombia-Cauca-Rosas,65.93,2629,58.33,65.54
112.85,0,6.2,2,0,12,20.36,Colombia-Tolima-Rovira,45.96,5113,15.29,112.85
0.0,0,7.44,294,0,39,13.02,Colombia-Santander-Sabana_de_Torres,33.22,3978,1.96,0.0
95.23,0,0.92,75,3,9,19.65,Colombia-Atlantico-Sabanagrande,39.88,6639,100.0,95.29
111.64,0,4.41,284,2,147,28.57,Colombia-Casanare-Sabanalarga,60.28,713,54.55,111.64
76.96,0,0.76,75,3,9,29.82,Colombia-Atlantico-Sabanalarga,60.28,22967,100.0,76.97
85.36,0,6.5,1,0,5,22.55,Colombia-Antioquia-Sabanalarga,60.28,2104,25.81,85.36
90.66,1,1.06,75,3,9,37.06,Colombia-Magdalena-Sabanas_de_San_Angel,71.05,4958,43.24,90.66
125.06,0,3.85,1,0,5,10.87,Colombia-Antioquia-Sabaneta,6.84,7599,100.0,125.21
90.12,0,2.01,222,0,24,17.39,Colombia-Boyaca-Saboya,49.19,2886,10.42,90.12
54.6,0,2.63,181,15,258,35.48,Colombia-Casanare-Sacama,37.7,511,50.0,54.6
82.86,0,1.11,222,0,24,19.58,Colombia-Boyaca-Sachica,46.08,986,16.67,82.96
103.44,1,1.48,0,0,1,20.71,Colombia-Cordoba-Sahagun,53.8,20092,52.29,103.46
86.87,0,4.3,3,0,0,25.69,Colombia-Huila-Saladoblanco,49.44,3108,12.5,86.87
114.84,0,1.46,75,3,9,19.95,Colombia-Magdalena-Salamina,53.51,1584,10.0,114.84
70.1,0,3.21,15,1,17,13.1,Colombia-Caldas-Salamina,53.51,3826,19.57,70.1
89.93,0,1.0,294,0,39,12.2,Colombia-Norte_Santander-Salazar,43.59,2144,14.29,89.93
87.8,3,1.98,8,0,46,15.88,Colombia-Tolima-Saldaña,31.65,3155,38.89,87.92
132.04,0,3.89,2,0,12,14.02,Colombia-Quindio-Salento,20.86,1470,0.0,134.63
76.99,0,6.02,15,1,17,14.57,Colombia-Antioquia-Salgar,38.58,4194,78.38,76.99
81.39,0,2.32,222,0,24,16.28,Colombia-Boyaca-Samaca,30.86,5184,54.17,81.54
68.3,1,4.96,34,0,51,14.71,Colombia-Caldas-Samana,32.93,5704,20.65,68.3
44.07,0,0.77,0,5,2,14.79,Colombia-Nariño-Samaniego,58.03,11044,20.48,44.07
105.68,2,3.0,41,5,0,19.53,Colombia-Sucre-Sampues,70.75,9299,31.58,105.81
86.79,0,3.89,3,0,0,23.71,Colombia-Huila-San_Agustin,42.49,7515,20.22,86.79
85.68,1,6.38,294,0,39,19.89,Colombia-Cesar-San_Alberto,34.26,5768,25.0,85.73
109.6,0,2.27,1,0,5,17.31,Colombia-Antioquia-San_Andres_de_Cuerquia,42.45,1417,44.44,109.6
108.62,0,2.44,301,1,182,16.07,Colombia-Santander-San_Andres,42.45,1555,13.33,108.62
65.78,55,0.66,7,762,9,15.18,Colombia-Archipielago_de_San_Andres_Providencia_y_Santa_Catalina-San_Andres,42.45,14282,89.47,65.81
84.21,2,1.38,0,0,63,35.61,Colombia-Nariño-San_Andres_de_Tumaco,48.7,54876,26.96,84.21
87.57,0,3.04,41,5,0,38.86,Colombia-Cordoba-San_Andres_de_Sotavento,87.17,11331,25.58,87.57
92.29,0,3.1,41,5,0,20.65,Colombia-Cordoba-San_Antero,65.64,7293,72.73,92.29
92.79,0,5.38,8,0,46,23.51,Colombia-Tolima-San_Antonio,51.33,3566,50.0,92.79
77.37,0,1.13,49,7,58,17.88,Colombia-Cundinamarca-San_Antonio_del_Tequendama,27.61,2589,76.19,77.48
51.18,0,0.44,222,0,24,21.35,Colombia-Santander-San_Benito,35.3,844,13.33,51.18
92.6,0,2.94,0,0,1,39.7,Colombia-Sucre-San_Benito_abad,67.06,6620,26.67,92.6
32.43,0,0.23,0,5,2,18.85,Colombia-Nariño-San_Bernardo,57.35,3700,60.0,32.43
84.7,0,1.71,49,7,58,12.14,Colombia-Cundinamarca-San_Bernardo,57.35,2248,23.08,84.7
85.94,0,1.19,41,5,0,21.7,Colombia-Cordoba-San_Bernardo_del_Viento,70.71,8238,39.47,85.94
53.96,0,0.36,294,0,39,29.28,Colombia-Norte_Santander-San_Calixto,73.89,3864,11.76,53.96
84.08,0,0.91,0,0,1,23.18,Colombia-Cordoba-San_Carlos,66.22,6539,37.5,84.14
94.74,1,5.4,62,2,23,17.41,Colombia-Antioquia-San_Carlos,66.22,3425,22.41,94.74
113.49,0,8.05,308,0,318,26.32,Colombia-Meta-San_Carlos_de_Guaroa,39.03,2431,100.0,113.49
92.57,1,2.99,294,0,39,11.88,Colombia-Norte_Santander-San_Cayetano,38.28,1305,11.11,92.57
78.56,0,4.97,34,0,51,20.18,Colombia-Cundinamarca-San_Cayetano,38.28,1166,11.11,78.56
103.98,0,5.09,49,0,39,24.01,Colombia-Bolivar-San_Cristobal,45.96,1431,100.0,103.98
105.16,0,1.74,234,0,24,24.21,Colombia-Cesar-San_Diego,40.29,3505,55.0,105.16
63.15,0,3.18,222,0,24,14.26,Colombia-Boyaca-San_Eduardo,30.72,464,12.5,63.15
83.69,0,2.26,49,0,39,26.03,Colombia-Bolivar-San_Estanislao,57.08,4072,62.5,83.69
54.84,0,0.0,50,25,134,31.34,Colombia-Guainia-San_Felipe,100.0,558,20.0,54.84
66.92,0,2.42,185,1,18,33.29,Colombia-Bolivar-San_Fernando,69.8,3476,47.62,66.92
76.74,0,4.19,49,7,58,19.3,Colombia-Cundinamarca-San_Francisco,24.82,2175,6.67,76.74
108.57,0,3.13,15,1,17,24.19,Colombia-Antioquia-San_Francisco,24.82,1144,34.78,108.57
58.29,0,4.92,3,0,0,14.9,Colombia-Putumayo-San_Francisco,24.82,1664,58.33,58.29
128.33,0,3.38,465,0,39,11.19,Colombia-Santander-San_Gil,11.14,8079,14.63,128.44
106.92,3,2.85,41,5,0,27.01,Colombia-Bolivar-San_Jacinto,94.38,4737,58.62,106.92
63.84,0,0.46,303,0,13,45.37,Colombia-Bolivar-San_Jacinto_del_Cauca,90.43,3556,26.92,63.84
92.43,0,3.54,1,0,5,17.38,Colombia-Antioquia-San_Jeronimo,34.4,2789,88.89,92.43
96.0,0,3.39,465,0,39,18.26,Colombia-Santander-San_Joaquin,41.48,475,0.0,96.0
53.63,0,4.23,15,1,17,19.72,Colombia-Caldas-San_Jose,25.23,1626,20.0,53.63
76.49,0,2.27,3,3,0,16.49,Colombia-Antioquia-San_Jose_la_Montaña,21.52,906,66.67,76.49
70.73,0,3.35,181,15,258,19.52,Colombia-Santander-San_Jose_de_Miranda,56.8,919,36.84,70.73
68.67,0,2.83,465,0,39,20.97,Colombia-Boyaca-San_Jose_de_Pare,44.83,1130,36.36,68.67
83.85,0,1.14,0,5,6,25.11,Colombia-Cordoba-San_Jose_de_Ure,0.0,2978,25.0,83.85
79.69,2,4.63,16,0,22,24.46,Colombia-Caqueta-San_Jose_del_Fragua,49.72,4038,14.08,79.69
64.14,0,4.97,222,4,55,35.18,Colombia-Guaviare-San_Jose_del_Guaviare,42.4,18819,27.07,64.16
77.58,0,9.49,0,0,10,25.97,Colombia-Choco-San_Jose_del_Palmar,42.02,1432,22.22,77.58
77.95,0,4.56,308,0,318,28.72,Colombia-Meta-San_Juan_de_Arama,39.38,2372,59.09,77.95
97.8,0,2.54,41,5,0,19.39,Colombia-Sucre-San_Juan_de_Betulia,55.51,2639,47.06,97.8
82.16,0,3.18,49,7,58,13.44,Colombia-Cundinamarca-San_Juan_de_Rioseco,34.15,2052,11.76,82.16
89.62,0,3.07,13,2,0,32.23,Colombia-Antioquia-San_Juan_de_Uraba,75.86,7050,88.89,89.62
110.32,6,3.21,234,0,24,18.61,Colombia-La_Guajira-San_Juan_del_Cesar,44.79,8569,50.0,110.4
95.36,2,1.8,41,5,0,24.22,Colombia-Bolivar-San_Juan_Nepomuceno,67.87,7471,46.15,95.37
64.66,0,0.28,284,2,147,24.02,Colombia-Meta-San_Juanito,29.75,532,88.89,64.66
78.56,0,1.16,0,5,2,20.67,Colombia-Nariño-San_Lorenzo,57.31,4211,29.63,78.56
64.99,1,2.7,2,0,12,28.15,Colombia-Tolima-San_Luis,47.95,4033,41.94,64.99
118.64,3,7.4,62,2,23,17.48,Colombia-Antioquia-San_Luis,47.95,2447,51.72,118.64
91.85,1,3.43,284,2,147,16.77,Colombia-Boyaca-San_Luis_de_Gaceno,33.53,1141,20.59,91.85
81.17,1,4.11,164,3,19,35.79,Colombia-Casanare-San_Luis_de_Palenque,53.45,1875,25.81,81.17
92.74,2,4.74,0,0,1,30.44,Colombia-Sucre-San_Marcos,58.12,14076,36.0,92.75
104.13,0,5.73,179,0,22,24.03,Colombia-Cesar-San_Martin,26.99,4595,41.38,104.16
94.53,1,6.08,308,0,318,30.01,Colombia-Meta-San_Martin,26.99,5560,61.11,94.6
82.84,0,2.77,303,0,13,35.21,Colombia-Bolivar-San_Martin_de_Loba,68.93,4621,35.9,82.84
76.89,0,1.9,181,15,258,18.67,Colombia-Boyaca-San_Mateo,52.08,822,16.0,76.89
48.52,3,4.71,0,0,1,18.24,Colombia-Putumayo-San_Miguel,40.62,7847,30.16,48.52
105.18,0,2.99,222,0,24,30.25,Colombia-Santander-San_Miguel,40.62,463,23.08,105.18
67.75,0,2.65,222,0,24,16.83,Colombia-Boyaca-San_Miguel_de_Sema,31.44,1045,18.18,67.75
88.71,0,2.78,41,5,0,28.58,Colombia-Sucre-San_Onofre,65.1,13557,38.46,88.71
69.46,0,1.47,0,5,2,16.22,Colombia-Nariño-San_Pablo,33.34,3454,24.32,69.46
75.71,0,3.15,294,0,39,15.93,Colombia-Bolivar-San_Pablo,33.34,8303,13.73,75.71
60.73,1,3.73,34,0,51,22.72,Colombia-Boyaca-San_Pablo_de_Borbur,46.72,2424,19.44,60.73
83.15,0,2.62,0,0,43,14.41,Colombia-Valle_Del_Cauca-San_Pedro,57.27,3305,19.23,83.3
109.83,0,2.16,303,0,13,23.69,Colombia-Sucre-San_Pedro,57.27,3468,20.0,109.83
84.43,0,2.67,1,0,5,15.85,Colombia-Antioquia-San_Pedro_los_Milagros,57.27,6173,85.19,84.43
66.84,0,3.49,0,5,2,22.14,Colombia-Nariño-San_Pedro_de_Cartago,57.0,1749,10.53,66.84
110.07,0,4.19,13,2,0,32.21,Colombia-Antioquia-San_Pedro_de_Uraba,82.5,8241,25.37,110.07
85.61,1,1.57,0,0,1,27.32,Colombia-Cordoba-San_Pelayo,63.4,9459,46.27,85.63
104.44,0,3.35,1,0,5,17.42,Colombia-Antioquia-San_Rafael,35.1,2478,72.55,104.44
100.13,0,5.83,1,0,5,13.68,Colombia-Antioquia-San_Roque,38.12,3870,81.13,100.13
56.21,0,2.63,3,0,0,27.81,Colombia-Cauca-San_Sebastian,74.96,2656,47.22,56.21
104.59,0,2.01,185,1,18,14.84,Colombia-Magdalena-San_Sebastian_de_Buenavista,66.35,4511,48.78,104.59
98.08,0,2.45,1,0,5,15.67,Colombia-Antioquia-San_Vicente_Ferrer,29.92,3442,71.79,98.08
81.78,3,4.94,465,0,39,18.46,Colombia-Santander-San_Vicente_de_Chucuri,29.15,7729,22.45,81.8
65.28,1,4.77,73,11,119,22.98,Colombia-Caqueta-San_Vicente_del_Caguan,53.98,18368,10.08,65.31
119.62,0,3.08,185,1,18,19.06,Colombia-Magdalena-San_Zenon,73.73,2339,33.33,119.62
68.61,0,1.81,0,5,2,16.7,Colombia-Nariño-Sandona,42.32,5059,64.29,68.61
84.49,0,3.38,185,1,18,19.36,Colombia-Magdalena-Santa_Ana,66.49,7503,36.84,84.49
90.08,0,2.42,15,1,17,15.13,Colombia-Antioquia-Santa_Barbara,39.05,4776,90.91,90.08
74.32,1,0.66,0,0,217,44.97,Colombia-Nariño-Santa_Barbara,39.05,4475,2.78,74.32
99.56,0,2.97,181,15,258,19.63,Colombia-Santander-Santa_Barbara,39.05,450,8.33,99.56
66.09,0,5.77,185,1,18,18.26,Colombia-Magdalena-Santa_Barbara_de_Pinto,80.25,4096,6.25,66.09
94.51,0,2.56,49,0,39,22.02,Colombia-Bolivar-Santa_Catalina,48.34,3332,66.67,94.57
70.57,0,2.95,465,0,39,23.94,Colombia-Santander-Santa_Helena_del_Opon,56.91,1067,10.71,70.57
88.28,0,2.82,2,0,12,13.8,Colombia-Tolima-Santa_Isabel,29.09,1579,29.63,88.28
74.89,0,0.3,75,3,9,29.86,Colombia-Atlantico-Santa_Lucia,60.0,2923,75.0,74.89
80.48,0,4.52,9,0,16,20.38,Colombia-Huila-Santa_Maria,32.73,2812,25.64,80.48
70.21,0,1.5,8,0,46,17.31,Colombia-Boyaca-Santa_Maria,32.73,913,0.0,70.21
87.53,59,3.99,19,0,3,14.29,Colombia-Magdalena-Santa_Marta,29.03,119550,56.98,87.85
43.57,0,1.71,3,0,0,35.3,Colombia-Cauca-Santa_Rosa,91.9,2676,55.88,43.57
64.81,3,1.45,49,0,39,27.92,Colombia-Bolivar-Santa_Rosa,91.9,5848,57.14,64.81
84.38,1,5.31,2,0,12,14.37,Colombia-Risaralda-Santa_Rosa_de_Cabal,19.25,14562,45.83,84.39
97.74,0,3.38,1,0,5,15.13,Colombia-Antioquia-Santa_Rosa_de_Osos,23.52,7936,87.3,97.78
81.34,0,2.39,145,1,33,12.75,Colombia-Boyaca-Santa_Rosa_de_Viterbo,17.14,2369,6.25,81.38
65.2,13,5.73,100,0,23,20.31,Colombia-Bolivar-Santa_Rosa_del_Sur,55.43,12116,11.96,65.23
77.85,0,9.16,171,5,4,32.47,Colombia-Vichada-Santa_Rosalia,58.44,1237,36.36,77.85
92.91,0,4.58,222,0,24,17.97,Colombia-Boyaca-Santa_Sofia,35.81,592,0.0,92.91
0.0,0,0.85,0,5,2,22.66,Colombia-Nariño-Santacruz,67.98,6986,9.76,0.0
93.63,0,5.88,1,0,5,19.77,Colombia-Antioquia-Santa_Fe_de_Antioquia,44.1,5667,74.42,93.63
88.61,2,0.31,465,0,39,14.14,Colombia-Boyaca-Santana,42.46,1818,40.0,88.61
93.38,1,1.53,0,0,43,17.55,Colombia-Cauca-Santander_de_Quilichao,33.6,20176,57.39,93.42
47.91,0,3.82,0,5,2,20.0,Colombia-Putumayo-Santiago,39.98,2538,58.33,47.91
92.87,2,1.25,49,7,58,12.31,Colombia-Norte_Santander-Santiago,39.98,659,14.29,92.87
87.16,0,0.69,41,5,0,17.66,Colombia-Sucre-Santiago_de_Tolu,47.46,8237,39.13,87.22
104.8,0,2.89,1,0,5,18.99,Colombia-Antioquia-Santo_Domingo,29.07,2373,93.33,104.8
79.57,1,0.68,75,3,9,19.9,Colombia-Atlantico-Santo_Tomas,33.84,5067,80.0,79.73
71.66,1,6.5,15,1,17,16.27,Colombia-Risaralda-Santuario,23.59,3335,32.43,71.69
77.18,0,2.43,0,5,2,16.99,Colombia-Nariño-Sapuyes,36.22,1385,41.67,77.18
83.98,2,3.94,222,0,7,15.85,Colombia-Arauca-Saravena,34.15,13413,40.74,83.98
74.15,5,0.54,294,0,39,16.85,Colombia-Norte_Santander-Sardinata,53.3,6061,8.0,74.15
104.09,2,3.52,49,7,58,16.33,Colombia-Cundinamarca-Sasaima,24.77,2076,20.83,104.09
67.96,0,1.1,181,15,258,20.32,Colombia-Boyaca-Sativanorte,60.4,490,20.0,67.96
98.67,0,0.83,181,15,258,20.05,Colombia-Boyaca-Sativasur,46.14,226,20.0,98.67
79.25,0,4.09,100,0,23,19.49,Colombia-Antioquia-Segovia,41.37,9726,57.89,79.41
72.21,0,1.4,222,0,24,19.22,Colombia-Cundinamarca-Sesquile,16.56,3213,42.86,72.27
71.01,0,1.23,2,0,12,13.34,Colombia-Valle_Del_Cauca-Sevilla,18.23,8694,6.76,71.01
81.51,0,3.82,222,0,24,30.4,Colombia-Boyaca-Siachoque,50.8,2196,53.33,81.51
78.43,0,4.06,49,7,58,19.85,Colombia-Cundinamarca-Sibate,16.65,8293,34.78,78.68
104.26,0,2.6,3,0,0,14.93,Colombia-Putumayo-Sibundoy,20.66,3168,83.33,104.29
89.73,0,0.8,294,0,39,18.39,Colombia-Norte_Santander-Silos,41.33,1081,18.18,89.73
81.37,2,4.73,49,7,58,13.92,Colombia-Cundinamarca-Silvania,24.62,4551,34.09,81.37
79.82,0,1.35,0,0,44,25.8,Colombia-Cauca-Silvia,50.29,7878,44.0,79.82
100.0,0,4.21,465,0,39,18.79,Colombia-Santander-Simacota,48.18,1739,4.35,100.0
83.32,0,2.86,222,0,24,20.28,Colombia-Cundinamarca-Simijaca,22.05,3094,23.53,83.32
67.84,0,3.6,294,0,39,20.15,Colombia-Bolivar-Simiti,62.0,5734,17.54,67.89
76.93,0,3.64,41,5,0,18.53,Colombia-Sucre-San_Luis_de_Since,0.0,7805,32.14,76.96
97.32,37,3.06,41,5,0,18.59,Colombia-Sucre-Sincelejo,42.02,60580,94.79,97.43
65.41,0,7.68,0,0,10,29.44,Colombia-Choco-Sipi,47.47,1191,43.75,65.41
71.59,0,2.08,75,3,9,32.88,Colombia-Magdalena-Sitionuevo,66.89,8391,47.37,71.62
88.85,0,3.1,49,7,58,12.92,Colombia-Cundinamarca-Soacha,16.16,113269,95.08,88.97
112.79,0,0.7,222,0,24,14.92,Colombia-Boyaca-Soata,40.11,1431,16.67,112.79
99.88,0,1.68,145,1,33,18.77,Colombia-Boyaca-Socha,29.14,1616,19.05,99.88
95.55,0,3.81,465,0,39,9.77,Colombia-Santander-Socorro,15.07,5975,3.03,95.67
88.92,0,1.58,181,15,258,28.09,Colombia-Boyaca-Socota,72.35,1643,21.62,88.92
109.2,0,1.98,145,1,33,12.65,Colombia-Boyaca-Sogamoso,11.6,23501,84.48,109.37
34.17,0,2.48,27,0,20,38.13,Colombia-Caqueta-Solano,100.0,6401,7.23,34.17
67.43,13,1.2,75,3,9,15.98,Colombia-Atlantico-Soledad,24.07,137147,95.45,67.67
68.72,0,1.98,27,0,20,25.18,Colombia-Caqueta-Solita,52.87,2468,18.42,68.72
74.32,0,1.32,284,2,147,15.48,Colombia-Boyaca-Somondoco,36.9,666,9.09,74.32
88.49,0,4.27,15,1,17,18.57,Colombia-Antioquia-Sonson,33.75,7662,50.53,88.49
85.77,0,5.09,1,0,5,17.39,Colombia-Antioquia-Sopetran,33.55,3170,81.25,85.77
92.54,0,2.22,49,0,39,24.25,Colombia-Bolivar-Soplaviento,53.23,1822,33.33,92.54
88.62,0,1.41,284,2,147,12.0,Colombia-Cundinamarca-Sopo,8.94,5809,50.0,89.95
83.62,0,0.91,222,0,24,19.46,Colombia-Boyaca-Sora,46.3,757,22.22,83.62
113.36,0,2.41,222,0,24,18.47,Colombia-Boyaca-Soraca,46.26,1287,18.18,113.36
72.54,0,3.66,222,0,24,15.61,Colombia-Boyaca-Sotaquira,37.48,2036,15.0,72.54
45.8,0,1.77,0,0,44,19.06,Colombia-Cauca-Sotara,57.27,3533,14.29,45.8
94.67,0,1.26,465,0,39,19.41,Colombia-Santander-Suaita,35.09,2008,16.67,94.67
103.29,0,0.81,75,3,9,19.89,Colombia-Atlantico-Suan,55.4,1853,100.0,103.29
85.23,0,1.53,0,0,44,28.51,Colombia-Cauca-Suarez,59.51,4799,33.33,85.23
65.8,3,4.55,49,7,58,21.14,Colombia-Tolima-Suarez,59.51,959,40.0,65.8
93.1,0,4.15,16,0,22,21.79,Colombia-Huila-Suaza,45.69,4842,23.64,93.25
125.0,0,2.78,49,7,58,11.56,Colombia-Cundinamarca-Subachoque,14.02,3236,66.67,125.43
78.12,0,3.34,222,0,24,27.1,Colombia-Santander-Sucre,80.28,1883,12.96,78.12
63.0,0,1.93,0,0,44,30.61,Colombia-Cauca-Sucre,80.28,1857,44.83,63.0
100.45,0,0.94,303,0,13,30.99,Colombia-Sucre-Sucre,80.28,4943,68.57,100.45
66.98,0,0.97,222,0,24,14.71,Colombia-Cundinamarca-Suesca,23.62,4670,42.86,67.0
76.36,0,2.08,34,0,51,17.05,Colombia-Cundinamarca-Supata,32.95,1337,42.11,76.36
85.14,0,2.51,15,1,17,20.01,Colombia-Caldas-Supia,24.3,5659,23.91,85.14
97.02,0,0.76,301,1,182,23.06,Colombia-Santander-Surata,44.08,638,10.34,97.02
36.38,0,1.84,222,0,24,17.66,Colombia-Cundinamarca-Susa,30.71,3076,11.76,36.38
57.45,0,1.18,181,15,258,21.45,Colombia-Boyaca-Susacon,55.95,705,28.57,57.45
76.53,0,0.78,222,0,24,34.5,Colombia-Boyaca-Sutamarchan,35.38,1291,6.67,76.53
90.56,0,2.15,222,0,24,15.52,Colombia-Cundinamarca-Sutatausa,30.0,1176,50.0,90.56
73.5,0,1.05,222,0,24,27.53,Colombia-Boyaca-Sutatenza,57.7,751,8.33,73.5
66.01,1,3.5,49,7,58,13.76,Colombia-Cundinamarca-Tabio,12.4,5831,83.33,66.13
93.59,1,4.84,0,0,9,40.03,Colombia-Choco-Tado,86.86,5613,28.57,93.59
98.46,0,1.32,185,1,18,22.6,Colombia-Bolivar-Talaigua_Nuevo,63.48,3047,83.33,98.46
102.97,0,1.94,179,0,22,31.53,Colombia-Cesar-Tamalameque,61.29,3635,58.62,102.97
84.08,0,3.82,145,1,33,42.14,Colombia-Casanare-Tamara,72.42,1885,20.83,84.08
83.9,2,3.12,222,0,7,36.72,Colombia-Arauca-Tame,100.0,14561,35.54,83.92
99.55,0,3.43,15,1,17,16.36,Colombia-Antioquia-Tamesis,28.25,2865,78.57,99.55
81.43,5,2.92,0,5,2,20.67,Colombia-Nariño-Taminango,55.11,3909,36.36,81.43
82.34,0,0.45,0,5,2,24.92,Colombia-Nariño-Tangua,54.38,1976,21.62,82.34
116.0,0,0.0,282,102,208,50.63,Colombia-Vaupes-Taraira,82.07,325,12.5,116.0
62.29,0,0.32,166,0,24,41.53,Colombia-Amazonas-Tarapaca,57.91,1339,8.33,62.29
73.47,1,7.26,0,5,6,24.78,Colombia-Antioquia-Taraza,62.55,12075,70.97,73.47
88.69,2,2.7,9,0,16,23.38,Colombia-Huila-Tarqui,40.85,4668,35.29,88.69
62.63,0,1.23,15,1,17,22.63,Colombia-Antioquia-Tarso,38.94,1798,100.0,62.63
79.95,0,1.46,145,1,33,16.99,Colombia-Boyaca-Tasco,39.49,1476,26.32,79.95
107.69,4,3.67,145,1,33,31.04,Colombia-Casanare-Tauramena,33.73,5165,16.0,107.69
84.39,0,1.5,222,0,24,14.16,Colombia-Cundinamarca-Tausa,25.5,2043,29.41,84.39
64.2,1,2.08,8,0,46,25.59,Colombia-Huila-Tello,53.45,3771,21.28,64.2
66.68,0,1.64,49,7,58,15.24,Colombia-Cundinamarca-Tena,24.17,2383,76.92,66.68
106.14,3,3.72,185,1,18,39.04,Colombia-Magdalena-Tenerife,68.16,3292,30.43,106.14
0.0,0,4.3,49,7,58,14.55,Colombia-Cundinamarca-Tenjo,16.17,4462,47.06,0.0
82.48,0,2.06,222,0,24,12.93,Colombia-Boyaca-Tenza,28.23,765,0.0,82.48
45.94,0,1.62,294,0,39,18.8,Colombia-Norte_Santander-Teorama,56.53,6251,28.92,45.94
78.45,0,8.09,9,0,16,19.53,Colombia-Huila-Teruel,34.45,2093,17.39,78.45
99.17,1,3.49,9,0,16,15.35,Colombia-Huila-Tesalia,29.53,2168,45.0,99.17
74.29,1,3.35,49,7,58,22.13,Colombia-Cundinamarca-Tibacuy,37.47,1155,33.33,74.29
80.51,0,0.6,222,0,24,18.1,Colombia-Boyaca-Tibana,45.9,1955,12.5,80.51
61.7,0,2.77,145,1,33,13.67,Colombia-Boyaca-Tibasosa,16.18,3217,21.43,61.73
64.29,0,3.67,222,0,24,17.59,Colombia-Cundinamarca-Tibirita,34.05,700,33.33,64.29
102.31,3,0.41,294,0,39,22.73,Colombia-Norte_Santander-Tibu,56.76,10252,11.49,102.32
89.36,1,2.64,13,2,0,29.06,Colombia-Cordoba-Tierralta,73.29,27287,30.67,89.37
88.48,0,4.94,16,0,22,18.32,Colombia-Huila-Timana,31.45,5028,51.35,88.48
84.67,0,3.11,0,0,44,15.58,Colombia-Cauca-Timbio,36.04,6610,72.34,84.67
101.93,0,1.66,0,0,217,31.88,Colombia-Cauca-Timbiqui,73.19,6468,12.9,101.93
69.28,0,2.79,222,0,24,17.18,Colombia-Boyaca-Tinjaca,48.03,677,0.0,69.28
92.46,1,0.62,181,15,258,21.33,Colombia-Boyaca-Tipacoque,63.14,650,33.33,92.46
74.93,0,0.88,303,0,13,42.67,Colombia-Bolivar-Tiquisio,86.48,6393,14.81,74.93
59.34,0,6.01,1,0,5,14.95,Colombia-Antioquia-Titiribi,27.78,2730,75.0,59.34
79.45,0,2.12,222,0,24,18.17,Colombia-Boyaca-Toca,44.45,2448,0.0,79.45
67.77,6,8.08,49,7,58,13.69,Colombia-Cundinamarca-Tocaima,33.77,3584,35.48,67.8
99.84,0,2.1,284,2,147,12.95,Colombia-Cundinamarca-Tocancipa,20.01,7988,27.27,99.94
75.1,0,4.75,222,0,24,26.19,Colombia-Boyaca-Togüi,0.0,1197,7.14,75.1
81.24,0,1.47,0,5,6,18.79,Colombia-Antioquia-Toledo,41.68,1551,63.16,81.24
84.17,0,1.77,294,0,39,18.68,Colombia-Norte_Santander-Toledo,41.68,3986,6.59,84.17
103.25,0,3.58,41,5,0,18.9,Colombia-Sucre-Tolu_Viejo,0.0,4457,72.0,103.32
80.29,0,1.47,301,1,182,13.86,Colombia-Santander-Tona,24.1,1497,15.38,80.29
86.11,0,0.67,222,0,24,15.5,Colombia-Boyaca-Topaga,29.4,835,33.33,86.11
72.94,2,0.74,34,0,51,26.03,Colombia-Cundinamarca-Topaipi,63.58,1005,16.67,72.94
83.21,0,0.39,0,0,44,25.64,Colombia-Cauca-Toribio,61.81,7796,38.18,83.21
76.05,2,6.27,0,0,10,14.32,Colombia-Valle_Del_Cauca-Toro,29.9,3453,21.43,76.05
95.2,0,2.54,145,1,33,25.54,Colombia-Boyaca-Tota,60.64,1124,68.75,95.2
70.98,0,0.8,0,0,44,28.84,Colombia-Cauca-Totoro,60.97,5389,40.91,71.0
81.08,1,2.54,164,3,19,38.71,Colombia-Casanare-Trinidad,54.92,3916,22.58,81.13
78.36,0,3.8,0,0,10,16.27,Colombia-Valle_Del_Cauca-Trujillo,22.79,3734,14.29,78.36
84.01,5,0.65,75,3,9,15.32,Colombia-Atlantico-Tubara,35.9,2257,90.91,84.05
79.97,1,3.43,41,5,0,35.23,Colombia-Cordoba-Tuchin,0.0,11623,38.89,79.97
93.08,5,5.04,0,0,10,13.28,Colombia-Valle_Del_Cauca-Tulua,15.75,38792,61.95,93.17
84.8,1,1.21,222,0,24,13.04,Colombia-Boyaca-Tunja,12.01,40479,53.33,84.92
74.58,0,1.23,222,0,24,19.43,Colombia-Boyaca-Tunungua,22.67,413,12.5,74.58
88.78,0,0.53,0,5,2,17.78,Colombia-Nariño-Tuquerres,41.32,8437,37.14,88.78
102.77,57,3.95,49,0,39,28.44,Colombia-Bolivar-Turbaco,49.62,15590,69.57,103.09
77.23,0,0.98,49,0,39,16.84,Colombia-Bolivar-Turbana,62.02,4000,88.89,77.23
88.76,1,3.78,13,2,0,22.99,Colombia-Antioquia-Turbo,67.38,43055,2.17,88.76
